index,norm_bid
419,0.9375
420,0.9793814420700072
421,0.9965782761573792
422,0.97972571849823
423,0.975316047668457
427,0.9443099498748779
428,0.9484029412269592
429,0.9513274431228638
430,0.9701492786407472
431,0.9348914623260498
432,0.9649122953414916
433,0.9557344317436218
434,0.9519867300987244
435,0.9848484992980956
436,0.97826087474823
437,0.9796854257583618
438,0.8239316344261169
439,0.8403967618942261
440,0.8170542716979979
441,0.8235294222831726
442,0.8999999761581421
443,0.8971553444862366
444,0.8892733454704285
445,0.9220598340034484
446,0.9773828983306884
447,0.9674374461174012
448,0.9819121360778807
449,0.9578344821929932
450,0.9821428656578064
451,0.950441300868988
452,0.8184143304824829
453,0.9814049601554872
456,0.8772770762443542
457,0.9765625
458,0.9165629148483276
459,0.9584233164787292
460,0.966216206550598
461,0.981873095035553
462,0.9763646721839904
463,0.8082859516143799
464,0.8110091686248779
465,0.815363883972168
466,0.9548611044883728
467,0.9924812316894532
468,0.9852216839790344
469,0.9196786880493164
470,0.8601241111755371
471,0.8446940183639526
472,0.9701845645904541
473,0.8318871855735779
474,0.8266818523406982
475,0.8000000119209291
476,0.8585858345031738
477,0.8140496015548706
478,0.9685863852500916
479,0.9773429632186892
480,0.971488893032074
481,0.9732620120048524
482,0.9597523212432858
484,0.8179871439933777
485,0.8715435862541199
486,0.9568480253219604
487,0.9662090539932252
488,0.9507246613502502
489,0.8781362175941467
490,0.9172661900520324
491,0.9015747904777528
492,0.984433889389038
493,0.9609549045562744
494,0.978660762310028
495,0.9849074482917786
496,0.8522824645042419
497,0.9400248527526855
498,0.8367758393287659
499,0.8367521166801453
500,0.8157099485397339
501,0.9818181991577148
502,0.9840909242630004
503,0.9800000190734864
504,0.9863636493682858
505,0.9863636493682858
506,0.9840909242630004
507,0.8219761252403259
508,0.9499389529228208
509,0.9732693433761596
511,0.815504789352417
512,0.8292682766914368
513,0.8299999833106995
514,0.9752066135406494
515,0.9652928709983826
516,0.964028775691986
518,0.8669673204421997
519,0.9280397295951844
520,0.961309552192688
521,0.978787899017334
522,0.9772847294807434
523,0.9883040785789492
525,0.8446624875068665
526,0.8515464067459106
527,0.9707705974578856
528,0.9636871218681335
529,0.9732142686843872
530,0.9615384340286256
533,0.9608091115951538
534,0.9658344388008118
535,0.9398906826972958
536,0.9389671087265016
537,0.8512345552444458
539,0.9696969985961914
540,0.8306709527969359
543,0.844887375831604
544,0.9802371263504028
545,0.9814323782920836
546,0.9572490453720092
547,0.8330416679382324
548,0.9489796161651612
549,0.967391312122345
551,0.8499112129211426
552,0.9849839210510254
553,0.9855769276618958
554,0.9775733351707458
555,0.9706959724426272
556,0.981354296207428
557,0.9672830700874328
558,0.9806576371192932
559,0.976833999156952
560,0.9892473220825196
561,0.9829545617103576
562,0.8787043690681458
563,0.949201762676239
564,0.9499999880790708
565,0.9494640231132508
566,0.9558093547821044
568,0.8472668528556824
569,0.8688783645629883
570,0.8591731190681458
571,0.9825581312179564
572,0.970873773097992
573,0.9491114616394044
574,0.98305082321167
575,0.9494736790657043
576,0.9572978615760804
577,0.9692307710647584
578,0.9762282371520996
579,0.8290724158287048
580,0.8455882072448729
581,0.9722222089767456
582,0.9774436354637146
583,0.9550321102142334
584,0.9508196711540222
585,0.8562412261962891
586,0.9888888597488404
587,0.9683544039726256
588,0.8445078730583191
589,0.9718994498252868
590,0.9751098155975342
591,0.977909505367279
592,0.8414285778999329
593,0.977011501789093
594,0.826605498790741
595,0.9702346920967102
597,0.849786639213562
598,0.8130653500556946
599,0.8559384346008301
600,0.8671932816505432
601,0.8262006640434265
602,0.8992292284965515
603,0.8356002569198608
604,0.8999398946762085
605,0.9734513163566588
606,0.9300000071525574
607,0.8285302519798279
608,0.8577777743339539
609,0.9366515874862672
610,0.8510301113128662
611,0.9719387888908386
612,0.9823243618011476
613,0.9809610247612
614,0.9839640855789183
615,0.8207109570503235
616,0.8805969953536987
617,0.8331491947174072
618,0.8335183262825012
619,0.9472073316574096
620,0.9484777450561525
621,0.9509631991386414
622,0.9721588492393494
623,0.9849624037742616
624,0.9731308221817015
625,0.9801633358001708
627,0.9583333134651184
628,0.9380530714988708
629,0.9621848464012146
630,0.871627151966095
631,0.8255659341812134
632,0.836929440498352
633,0.9744663238525392
634,0.9871794581413268
635,0.9824486374855042
636,0.9744966626167296
637,0.9734042286872864
638,0.9672529101371764
639,0.9858247637748718
640,0.9801489114761353
641,0.9873563051223756
642,0.8885424733161926
643,0.9416380524635316
644,0.8360908627510071
645,0.8301494717597961
646,0.9880095720291138
647,0.9671533107757568
648,0.9686609506607056
649,0.9230769276618958
650,0.932741105556488
651,0.8825786709785461
652,0.9673000574111938
653,0.89552241563797
654,0.9460431933403016
655,0.8386948704719543
656,0.8318730592727661
657,0.969936728477478
658,0.9761129021644592
659,0.984009861946106
660,0.9783950448036194
661,0.9700073003768921
662,0.8792184591293335
663,0.9800000190734864
664,0.9878934621810912
665,0.9756097793579102
666,0.9788359999656676
668,0.8545994162559509
670,0.9693877696990968
671,0.8650000095367432
672,0.9292566180229188
673,0.8455837965011597
674,0.8327721953392029
675,0.850136935710907
676,0.9819639325141908
677,0.9775640964508056
678,0.9868420958518982
679,0.9736841917037964
680,0.9811530113220216
681,0.9904988408088684
682,0.9688581228256226
683,0.8192307949066162
684,0.9676259160041808
685,0.9632224440574646
686,0.9346405267715454
687,0.8130671381950378
688,0.9268463253974916
689,0.9611276984214784
690,0.9805825352668762
691,0.8252662420272827
692,0.8442056775093079
693,0.8226950168609619
694,0.9837432503700256
695,0.9653379321098328
696,0.9826302528381348
697,0.9723040461540222
698,0.9746835231781006
699,0.9703288078308104
700,0.8368915319442749
701,0.9912663698196412
702,0.9896265268325806
703,0.9719933867454528
704,0.8156996369361877
705,0.9399371147155762
706,0.9759229421615601
707,0.9729729890823364
708,0.8990488052368164
709,0.857542872428894
710,0.9222797751426696
711,0.958545446395874
712,0.8865814805030823
713,0.9875604510307312
714,0.9885386824607848
715,0.8255687952041626
716,0.8203661441802979
717,0.9896480441093444
718,0.972515881061554
719,0.9718309640884399
720,0.9882643818855286
721,0.9793814420700072
722,0.9789473414421082
723,0.8680509328842163
724,0.9049773812294006
725,0.9864796996116638
726,0.9747706651687622
727,0.9201558232307434
728,0.9389671087265016
729,0.9852216839790344
731,0.8000000119209291
732,0.9691011309623718
733,0.9514066576957704
734,0.9677419066429138
735,0.971976399421692
736,0.948275864124298
737,0.9590316414833068
738,0.9502118825912476
739,0.9565987586975098
740,0.9782193303108216
741,0.911764681339264
742,0.9583333134651184
743,0.9778597950935364
