0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
-0.013975,-0.051438,-0.050751,-0.062927,-0.062833,-0.054117,-0.022623,-0.0079545,0.0023724,0.00064776,0.0027762,0.0025637,0.0037707,0.004291,0.002197,0.0038099,0.00093543,0.0027969,0.0041159,0.0059979
0.0067244,0.018145,0.017217,0.016751,0.018842,0.020687,0.020504,0.014947,0.012692,0.0074838,0.0053514,0.0047601,0.0044594,0.0042054,0.0037411,0.0033479,0.0026706,0.0023471,0.0025413,0.002753
0,0.82071,0.83277,0.84451,0.85859,0.8806,0.91968,0.9375,0.94877,0.95238,0.95855,0.96322,0.96866,0.97143,0.97388,0.97701,0.97938,0.9815,0.98374,0.98736
0,0.87215,0.88352,0.90743,0.92142,0.93471,0.9423,0.94545,0.94639,0.95173,0.95577,0.96066,0.96489,0.96714,0.97168,0.9732,0.97845,0.97871,0.97963,0.98136
